shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
19899,8727,8/30/2023,9/6/2023,bluedart,Returned 
19900,10431,8/21/2023,8/31/2023,bluedart,Returned 
19901,18456,8/13/2023,8/23/2023,bluedart,Returned 
19902,20823,8/3/2023,8/13/2023,bluedart,Returned 
19903,12924,7/14/2023,7/21/2023,bluedart,Returned 
19904,6013,7/4/2023,7/13/2023,bluedart,Returned 
19905,16475,7/1/2023,7/10/2023,bluedart,Returned 
19906,18250,6/24/2023,7/2/2023,bluedart,Returned 
19907,2626,5/18/2023,5/31/2023,bluedart,Returned 
19908,20582,5/17/2023,5/31/2023,bluedart,Returned 
19909,10483,5/14/2023,5/26/2023,bluedart,Returned 
19910,14512,4/19/2023,4/27/2023,bluedart,Returned 
19911,19842,4/16/2023,4/24/2023,bluedart,Returned 
19912,6679,4/13/2023,4/22/2023,bluedart,Returned 
19913,17190,3/29/2023,4/7/2023,bluedart,Returned 
19914,17399,3/28/2023,4/11/2023,bluedart,Returned 
19915,19318,3/26/2023,4/4/2023,bluedart,Returned 
19916,20248,3/24/2023,4/3/2023,bluedart,Returned 
19917,6213,3/13/2023,3/24/2023,bluedart,Returned 
19918,7449,11/3/2022,11/10/2022,bluedart,Returned 
19919,15181,11/3/2022,11/15/2022,bluedart,Returned 
19920,13521,9/19/2022,9/26/2022,bluedart,Returned 
19921,18652,8/29/2022,9/12/2022,bluedart,Returned 
19922,13587,8/24/2022,9/3/2022,bluedart,Returned 
19923,10142,7/31/2022,8/7/2022,bluedart,Returned 
19924,1905,7/12/2022,7/20/2022,bluedart,Returned 
19925,20025,7/10/2022,7/21/2022,bluedart,Returned 
19926,16789,7/8/2022,7/22/2022,bluedart,Returned 
19927,9230,5/29/2022,6/6/2022,bluedart,Returned 
19928,15084,5/17/2022,5/26/2022,bluedart,Returned 
19929,12018,5/12/2022,5/22/2022,bluedart,Returned 
19930,16692,2/7/2022,2/18/2022,bluedart,Returned 
19931,13375,11/18/2021,11/26/2021,bluedart,Returned 
19932,14870,9/6/2021,9/16/2021,bluedart,Returned 
19933,13910,8/26/2021,9/4/2021,bluedart,Returned 
19934,19376,8/20/2021,8/27/2021,bluedart,Returned 
19935,16041,8/8/2021,8/20/2021,bluedart,Returned 
19936,20423,7/28/2021,8/5/2021,bluedart,Returned 
19937,11665,7/17/2021,7/25/2021,bluedart,Returned 
19938,19529,6/13/2021,6/24/2021,bluedart,Returned 
19939,14110,6/10/2021,6/20/2021,bluedart,Returned 
19940,13642,5/26/2021,6/2/2021,bluedart,Returned 
19941,19736,4/25/2021,5/2/2021,bluedart,Returned 
19942,11668,4/23/2021,5/7/2021,bluedart,Returned 
19943,17279,4/20/2021,5/4/2021,bluedart,Returned 
19944,1702,4/16/2021,4/30/2021,bluedart,Returned 
19945,16097,4/9/2021,4/21/2021,bluedart,Returned 
19946,17771,4/2/2021,4/14/2021,bluedart,Returned 
19947,9600,3/14/2021,3/28/2021,bluedart,Returned 
19948,13612,3/10/2021,3/23/2021,bluedart,Returned 
19949,19234,3/6/2021,3/19/2021,bluedart,Returned 
19950,8658,2/11/2021,2/21/2021,bluedart,Returned 
19951,8646,2/10/2021,2/22/2021,bluedart,Returned 
19952,4468,2/5/2021,2/12/2021,bluedart,Returned 
19953,38,1/7/2021,1/19/2021,bluedart,Returned 
19954,2071,12/3/2020,12/14/2020,bluedart,Returned 
19955,4482,11/20/2020,11/30/2020,bluedart,Returned 
19956,899,11/17/2020,11/29/2020,bluedart,Returned 
19957,10762,11/2/2020,11/9/2020,bluedart,Returned 
19958,15361,11/1/2020,11/11/2020,bluedart,Returned 
19959,7164,10/27/2020,11/5/2020,bluedart,Returned 
19960,1639,9/11/2020,9/20/2020,bluedart,Returned 
19961,12420,7/30/2020,8/6/2020,bluedart,Returned 
19962,10590,5/13/2020,5/22/2020,bluedart,Returned 
19963,9277,5/1/2020,5/9/2020,bluedart,Returned 
19964,252,3/5/2020,3/17/2020,bluedart,Returned 
19965,2142,3/3/2020,3/12/2020,bluedart,Returned 
19966,15369,2/18/2020,2/26/2020,bluedart,Returned 
19967,6207,2/1/2020,2/12/2020,bluedart,Returned 
19968,18617,1/12/2020,1/25/2020,bluedart,Returned 
19969,21312,7/1/2024,7/12/2024,bluedart,Returned 
19970,21250,6/24/2024,7/6/2024,bluedart,Returned 
19971,4987,1/19/2024,1/31/2024,bluedart,Returned 
19972,14253,1/15/2024,1/25/2024,bluedart,Returned 
19973,19223,11/21/2023,11/29/2023,bluedart,Returned 
19974,8549,11/1/2023,11/11/2023,bluedart,Returned 
19975,4896,10/11/2023,10/18/2023,bluedart,Returned 
19976,3135,10/4/2023,10/13/2023,bluedart,Returned 
19977,1352,9/18/2023,9/28/2023,bluedart,Returned 
19978,4014,8/8/2023,8/19/2023,bluedart,Returned 
19979,12994,8/9/2023,8/16/2023,bluedart,Returned 
19980,18773,8/3/2023,8/10/2023,bluedart,Returned 
19981,5193,8/4/2023,8/13/2023,bluedart,Returned 
19982,20001,7/24/2023,8/2/2023,bluedart,Returned 
19983,1169,7/8/2023,7/19/2023,bluedart,Returned 
19984,2397,6/29/2023,7/7/2023,bluedart,Returned 
19985,18372,6/11/2023,6/20/2023,bluedart,Returned 
19986,3753,6/13/2023,6/22/2023,bluedart,Returned 
19987,7053,5/29/2023,6/6/2023,bluedart,Returned 
19988,10260,5/23/2023,5/31/2023,bluedart,Returned 
19989,13325,5/22/2023,6/2/2023,bluedart,Returned 
19990,8588,5/21/2023,5/31/2023,bluedart,Returned 
19991,5894,5/16/2023,5/24/2023,bluedart,Returned 
19992,18744,5/8/2023,5/18/2023,bluedart,Returned 
19993,5717,4/30/2023,5/11/2023,bluedart,Returned 
19994,20479,4/8/2023,4/19/2023,bluedart,Returned 
19995,407,4/3/2023,4/17/2023,bluedart,Returned 
19996,18951,3/20/2023,4/2/2023,bluedart,Returned 
19997,6155,2/16/2023,2/28/2023,bluedart,Returned 
19998,10588,2/14/2023,2/27/2023,bluedart,Returned 
19999,8158,1/10/2023,1/19/2023,bluedart,Returned 
20000,6244,11/5/2022,11/13/2022,bluedart,Returned 
20001,465,10/15/2022,10/27/2022,bluedart,Returned 
20002,7614,9/26/2022,10/9/2022,bluedart,Returned 
20003,12155,9/16/2022,9/30/2022,bluedart,Returned 
20004,4617,9/13/2022,9/26/2022,bluedart,Returned 
20005,13056,9/8/2022,9/15/2022,bluedart,Returned 
20006,19308,8/21/2022,8/29/2022,bluedart,Returned 
20007,16019,8/13/2022,8/26/2022,bluedart,Returned 
20008,15000,7/21/2022,8/1/2022,bluedart,Returned 
20009,20763,7/16/2022,7/25/2022,bluedart,Returned 
20010,14720,6/26/2022,7/7/2022,bluedart,Returned 
20011,18948,6/24/2022,7/3/2022,bluedart,Returned 
20012,20852,6/22/2022,7/2/2022,bluedart,Returned 
20013,12582,6/10/2022,6/24/2022,bluedart,Returned 
20014,12073,6/5/2022,6/15/2022,bluedart,Returned 
20015,14419,6/8/2022,6/15/2022,bluedart,Returned 
20016,5185,5/26/2022,6/9/2022,bluedart,Returned 
20017,16175,5/23/2022,6/2/2022,bluedart,Returned 
20018,1955,5/21/2022,5/30/2022,bluedart,Returned 
20019,16761,5/2/2022,5/12/2022,bluedart,Returned 
20020,13724,4/12/2022,4/22/2022,bluedart,Returned 
20021,7915,4/9/2022,4/23/2022,bluedart,Returned 
20022,9701,3/4/2022,3/14/2022,bluedart,Returned 
20023,6974,1/28/2022,2/5/2022,bluedart,Returned 
20024,230,12/22/2021,1/1/2022,bluedart,Returned 
20025,6900,11/12/2021,11/26/2021,bluedart,Returned 
20026,7604,10/25/2021,11/5/2021,bluedart,Returned 
20027,3662,9/30/2021,10/7/2021,bluedart,Returned 
20028,4861,9/23/2021,10/2/2021,bluedart,Returned 
20029,15166,9/17/2021,9/26/2021,bluedart,Returned 
20030,8692,8/15/2021,8/24/2021,bluedart,Returned 
20031,18055,8/6/2021,8/14/2021,bluedart,Returned 
20032,13694,8/4/2021,8/17/2021,bluedart,Returned 
20033,13696,7/19/2021,7/30/2021,bluedart,Returned 
20034,6741,6/9/2021,6/20/2021,bluedart,Returned 
20035,2831,5/30/2021,6/8/2021,bluedart,Returned 
20036,11400,5/5/2021,5/13/2021,bluedart,Returned 
20037,4784,5/2/2021,5/9/2021,bluedart,Returned 
20038,18696,4/20/2021,4/27/2021,bluedart,Returned 
20039,5669,3/20/2021,3/29/2021,bluedart,Returned 
20040,394,3/13/2021,3/22/2021,bluedart,Returned 
20041,2365,2/15/2021,2/27/2021,bluedart,Returned 
20042,8260,2/4/2021,2/16/2021,bluedart,Returned 
20043,976,12/16/2020,12/28/2020,bluedart,Returned 
20044,9124,11/29/2020,12/13/2020,bluedart,Returned 
20045,7495,11/21/2020,12/4/2020,bluedart,Returned 
20046,17847,11/19/2020,12/3/2020,bluedart,Returned 
20047,2224,11/15/2020,11/26/2020,bluedart,Returned 
20048,15712,10/13/2020,10/21/2020,bluedart,Returned 
20049,1046,9/8/2020,9/20/2020,bluedart,Returned 
20050,8926,9/6/2020,9/15/2020,bluedart,Returned 
20051,3690,7/30/2020,8/11/2020,bluedart,Returned 
20052,1908,6/6/2020,6/13/2020,bluedart,Returned 
20053,2496,5/21/2020,6/3/2020,bluedart,Returned 
20054,1550,4/29/2020,5/8/2020,bluedart,Returned 
20055,13403,3/13/2020,3/27/2020,bluedart,Returned 
20056,9059,2/13/2020,2/23/2020,bluedart,Returned 
20057,10218,1/31/2020,2/9/2020,bluedart,Returned 
20058,3742,1/19/2020,2/2/2020,bluedart,Returned 
20059,21335,5/24/2024,6/3/2024,bluedart,Returned 
20060,21361,5/21/2024,6/3/2024,bluedart,Returned 
20061,21061,3/26/2024,4/7/2024,bluedart,Returned 
20062,21349,3/1/2024,3/15/2024,bluedart,Returned 
20063,19450,10/5/2023,10/13/2023,bluedart,Returned 
20064,7598,9/22/2023,9/29/2023,bluedart,Returned 
20065,15119,9/6/2023,9/18/2023,bluedart,Returned 
20066,12427,9/2/2023,9/16/2023,bluedart,Returned 
20067,19674,8/17/2023,8/26/2023,bluedart,Returned 
20068,4809,8/15/2023,8/25/2023,bluedart,Returned 
20069,15956,8/4/2023,8/14/2023,bluedart,Returned 
20070,11071,7/19/2023,7/26/2023,bluedart,Returned 
20071,2053,6/26/2023,7/9/2023,bluedart,Returned 
20072,11341,6/23/2023,7/7/2023,bluedart,Returned 
20073,10611,6/15/2023,6/29/2023,bluedart,Returned 
20074,13900,6/12/2023,6/25/2023,bluedart,Returned 
20075,20694,6/13/2023,6/22/2023,bluedart,Returned 
20076,654,6/4/2023,6/16/2023,bluedart,Returned 
20077,10704,6/3/2023,6/12/2023,bluedart,Returned 
20078,17563,5/31/2023,6/11/2023,bluedart,Returned 
20079,14321,5/30/2023,6/9/2023,bluedart,Returned 
20080,18384,5/15/2023,5/25/2023,bluedart,Returned 
20081,8882,5/12/2023,5/23/2023,bluedart,Returned 
20082,20440,5/8/2023,5/20/2023,bluedart,Returned 
20083,12215,4/28/2023,5/6/2023,bluedart,Returned 
20084,11405,4/5/2023,4/16/2023,bluedart,Returned 
20085,3722,3/29/2023,4/6/2023,bluedart,Returned 
20086,5208,3/24/2023,4/2/2023,bluedart,Returned 
20087,14995,2/24/2023,3/5/2023,bluedart,Returned 
20088,567,1/23/2023,2/4/2023,bluedart,Returned 
20089,10038,1/15/2023,1/29/2023,bluedart,Returned 
20090,1956,1/15/2023,1/23/2023,bluedart,Returned 
20091,4507,1/3/2023,1/16/2023,bluedart,Returned 
20092,3011,12/26/2022,1/3/2023,bluedart,Returned 
20093,5053,12/9/2022,12/18/2022,bluedart,Returned 
20094,9372,12/4/2022,12/15/2022,bluedart,Returned 
20095,5333,11/16/2022,11/24/2022,bluedart,Returned 
20096,3605,11/9/2022,11/18/2022,bluedart,Returned 
20097,5142,11/2/2022,11/9/2022,bluedart,Returned 
20098,551,9/29/2022,10/9/2022,bluedart,Returned 
20099,6982,9/22/2022,10/4/2022,bluedart,Returned 
20100,15318,9/20/2022,10/4/2022,bluedart,Returned 
20101,17179,9/12/2022,9/23/2022,bluedart,Returned 
20102,12449,9/11/2022,9/25/2022,bluedart,Returned 
20103,15452,8/25/2022,9/5/2022,bluedart,Returned 
20104,14907,8/23/2022,9/6/2022,bluedart,Returned 
20105,11521,8/17/2022,8/27/2022,bluedart,Returned 
20106,18523,8/15/2022,8/22/2022,bluedart,Returned 
20107,13091,8/7/2022,8/20/2022,bluedart,Returned 
20108,5514,6/26/2022,7/3/2022,bluedart,Returned 
20109,20257,6/17/2022,6/26/2022,bluedart,Returned 
20110,85,6/6/2022,6/13/2022,bluedart,Returned 
20111,6118,6/2/2022,6/12/2022,bluedart,Returned 
20112,19457,5/25/2022,6/3/2022,bluedart,Returned 
20113,15799,5/23/2022,5/31/2022,bluedart,Returned 
20114,12701,5/20/2022,6/1/2022,bluedart,Returned 
20115,4106,5/11/2022,5/22/2022,bluedart,Returned 
20116,17045,4/29/2022,5/6/2022,bluedart,Returned 
20117,16801,4/23/2022,5/1/2022,bluedart,Returned 
20118,568,4/15/2022,4/28/2022,bluedart,Returned 
20119,20182,4/5/2022,4/15/2022,bluedart,Returned 
20120,8893,4/1/2022,4/12/2022,bluedart,Returned 
20121,13590,3/23/2022,3/31/2022,bluedart,Returned 
20122,12259,3/13/2022,3/23/2022,bluedart,Returned 
20123,4458,3/13/2022,3/26/2022,bluedart,Returned 
20124,2147,3/2/2022,3/15/2022,bluedart,Returned 
20125,10732,2/12/2022,2/20/2022,bluedart,Returned 
20126,10846,1/28/2022,2/4/2022,bluedart,Returned 
20127,6795,1/21/2022,2/2/2022,bluedart,Returned 
20128,3756,12/25/2021,1/8/2022,bluedart,Returned 
20129,9549,12/27/2021,1/3/2022,bluedart,Returned 
20130,1322,12/7/2021,12/18/2021,bluedart,Returned 
20131,8492,12/6/2021,12/16/2021,bluedart,Returned 
20132,8019,11/29/2021,12/11/2021,bluedart,Returned 
20133,18075,11/15/2021,11/23/2021,bluedart,Returned 
20134,13341,11/2/2021,11/9/2021,bluedart,Returned 
20135,18980,9/21/2021,9/30/2021,bluedart,Returned 
20136,20078,9/12/2021,9/23/2021,bluedart,Returned 
20137,19828,9/6/2021,9/17/2021,bluedart,Returned 
20138,20909,9/4/2021,9/13/2021,bluedart,Returned 
20139,8441,8/28/2021,9/10/2021,bluedart,Returned 
20140,1617,8/20/2021,8/30/2021,bluedart,Returned 
20141,13756,8/2/2021,8/11/2021,bluedart,Returned 
20142,7876,7/22/2021,8/3/2021,bluedart,Returned 
20143,17854,7/16/2021,7/30/2021,bluedart,Returned 
20144,3192,6/30/2021,7/14/2021,bluedart,Returned 
20145,10545,6/24/2021,7/3/2021,bluedart,Returned 
20146,3953,6/4/2021,6/15/2021,bluedart,Returned 
20147,18454,5/11/2021,5/21/2021,bluedart,Returned 
20148,7983,5/9/2021,5/16/2021,bluedart,Returned 
20149,16247,5/8/2021,5/15/2021,bluedart,Returned 
20150,14089,4/19/2021,5/1/2021,bluedart,Returned 
20151,14918,4/15/2021,4/29/2021,bluedart,Returned 
20152,900,4/13/2021,4/21/2021,bluedart,Returned 
20153,13014,4/13/2021,4/24/2021,bluedart,Returned 
20154,14805,3/25/2021,4/4/2021,bluedart,Returned 
20155,15795,3/13/2021,3/20/2021,bluedart,Returned 
20156,20666,3/9/2021,3/23/2021,bluedart,Returned 
20157,821,2/4/2021,2/15/2021,bluedart,Returned 
20158,7962,12/24/2020,1/2/2021,bluedart,Returned 
20159,19723,12/8/2020,12/20/2020,bluedart,Returned 
20160,17751,10/14/2020,10/28/2020,bluedart,Returned 
20161,5023,8/31/2020,9/12/2020,bluedart,Returned 
20162,744,7/16/2020,7/26/2020,bluedart,Returned 
20163,2618,6/23/2020,7/4/2020,bluedart,Returned 
20164,11494,5/9/2020,5/17/2020,bluedart,Returned 
20165,1150,4/25/2020,5/2/2020,bluedart,Returned 
20166,5997,2/25/2020,3/3/2020,bluedart,Returned 
20167,7420,2/19/2020,2/29/2020,bluedart,Returned 
20168,13583,1/29/2020,2/12/2020,bluedart,Returned 
20169,12354,1/28/2020,2/5/2020,bluedart,Returned 
20170,8246,1/19/2020,1/27/2020,bluedart,Returned 
20171,21463,4/26/2024,5/9/2024,bluedart,Returned 
20172,21495,1/29/2024,2/10/2024,bluedart,Returned 
20173,10207,1/20/2024,2/1/2024,bluedart,Returned 
20174,9514,11/20/2023,11/30/2023,bluedart,Returned 
20175,5711,10/18/2023,10/31/2023,bluedart,Returned 
20176,7524,9/16/2023,9/28/2023,bluedart,Returned 
20177,19288,8/29/2023,9/8/2023,bluedart,Returned 
20178,17155,8/27/2023,9/3/2023,bluedart,Returned 
20179,10385,8/27/2023,9/9/2023,bluedart,Returned 
20180,19560,7/15/2023,7/24/2023,bluedart,Returned 
20181,20355,7/3/2023,7/11/2023,bluedart,Returned 
20182,2287,6/21/2023,7/1/2023,bluedart,Returned 
20183,20428,6/18/2023,6/26/2023,bluedart,Returned 
20184,20534,6/15/2023,6/23/2023,bluedart,Returned 
20185,6249,6/10/2023,6/19/2023,bluedart,Returned 
20186,16742,6/7/2023,6/18/2023,bluedart,Returned 
20187,16707,5/25/2023,6/6/2023,bluedart,Returned 
20188,14974,5/25/2023,6/5/2023,bluedart,Returned 
20189,4542,5/21/2023,5/28/2023,bluedart,Returned 
20190,11620,5/4/2023,5/17/2023,bluedart,Returned 
20191,7550,4/30/2023,5/8/2023,bluedart,Returned 
20192,114,4/26/2023,5/8/2023,bluedart,Returned 
20193,15927,4/24/2023,5/8/2023,bluedart,Returned 
20194,12796,4/22/2023,4/30/2023,bluedart,Returned 
20195,15047,4/19/2023,5/2/2023,bluedart,Returned 
20196,7552,4/14/2023,4/21/2023,bluedart,Returned 
20197,18924,4/8/2023,4/16/2023,bluedart,Returned 
20198,2432,4/3/2023,4/12/2023,bluedart,Returned 
20199,54,4/1/2023,4/10/2023,bluedart,Returned 
20200,12743,3/25/2023,4/7/2023,bluedart,Returned 
20201,20464,3/17/2023,3/31/2023,bluedart,Returned 
20202,10760,3/5/2023,3/15/2023,bluedart,Returned 
20203,20286,3/8/2023,3/21/2023,bluedart,Returned 
20204,14395,1/17/2023,1/31/2023,bluedart,Returned 
20205,5435,12/15/2022,12/25/2022,bluedart,Returned 
20206,2210,11/20/2022,11/29/2022,bluedart,Returned 
20207,4478,11/19/2022,11/30/2022,bluedart,Returned 
20208,14913,10/22/2022,10/29/2022,bluedart,Returned 
20209,1729,10/10/2022,10/24/2022,bluedart,Returned 
20210,15234,10/1/2022,10/10/2022,bluedart,Returned 
20211,13302,9/26/2022,10/7/2022,bluedart,Returned 
20212,13479,9/19/2022,9/29/2022,bluedart,Returned 
20213,9738,9/15/2022,9/27/2022,bluedart,Returned 
20214,16075,9/9/2022,9/20/2022,bluedart,Returned 
20215,1990,9/4/2022,9/13/2022,bluedart,Returned 
20216,12250,9/2/2022,9/14/2022,bluedart,Returned 
20217,15137,8/22/2022,9/2/2022,bluedart,Returned 
20218,13485,8/6/2022,8/17/2022,bluedart,Returned 
20219,8953,7/11/2022,7/23/2022,bluedart,Returned 
20220,15102,6/28/2022,7/12/2022,bluedart,Returned 
20221,19578,6/29/2022,7/13/2022,bluedart,Returned 
20222,19130,6/25/2022,7/9/2022,bluedart,Returned 
20223,19330,6/19/2022,7/3/2022,bluedart,Returned 
20224,3285,6/14/2022,6/25/2022,bluedart,Returned 
20225,2518,5/21/2022,5/28/2022,bluedart,Returned 
20226,7493,5/17/2022,5/28/2022,bluedart,Returned 
20227,11800,5/4/2022,5/12/2022,bluedart,Returned 
20228,7067,4/28/2022,5/7/2022,bluedart,Returned 
20229,5234,4/9/2022,4/17/2022,bluedart,Returned 
20230,20426,4/2/2022,4/11/2022,bluedart,Returned 
20231,17747,3/26/2022,4/5/2022,bluedart,Returned 
20232,12473,3/22/2022,4/5/2022,bluedart,Returned 
20233,20484,3/5/2022,3/15/2022,bluedart,Returned 
20234,6593,2/23/2022,3/9/2022,bluedart,Returned 
20235,3178,2/22/2022,3/7/2022,bluedart,Returned 
20236,14381,1/18/2022,1/28/2022,bluedart,Returned 
20237,10360,1/13/2022,1/23/2022,bluedart,Returned 
20238,9733,1/3/2022,1/16/2022,bluedart,Returned 
20239,1982,12/12/2021,12/25/2021,bluedart,Returned 
20240,8126,11/22/2021,12/1/2021,bluedart,Returned 
20241,3079,10/14/2021,10/28/2021,bluedart,Returned 
20242,15087,9/27/2021,10/10/2021,bluedart,Returned 
20243,3096,9/16/2021,9/29/2021,bluedart,Returned 
20244,20297,9/11/2021,9/21/2021,bluedart,Returned 
20245,19988,9/2/2021,9/9/2021,bluedart,Returned 
20246,3089,8/24/2021,9/7/2021,bluedart,Returned 
20247,11479,8/25/2021,9/3/2021,bluedart,Returned 
20248,12456,8/12/2021,8/22/2021,bluedart,Returned 
20249,17156,7/31/2021,8/9/2021,bluedart,Returned 
20250,6275,7/26/2021,8/5/2021,bluedart,Returned 
20251,17672,7/13/2021,7/24/2021,bluedart,Returned 
20252,20736,7/3/2021,7/16/2021,bluedart,Returned 
20253,4728,6/21/2021,7/3/2021,bluedart,Returned 
20254,14533,6/12/2021,6/23/2021,bluedart,Returned 
20255,3842,6/14/2021,6/23/2021,bluedart,Returned 
20256,17803,5/29/2021,6/5/2021,bluedart,Returned 
20257,2200,5/28/2021,6/11/2021,bluedart,Returned 
20258,16341,5/4/2021,5/12/2021,bluedart,Returned 
20259,2790,4/29/2021,5/10/2021,bluedart,Returned 
20260,8990,4/29/2021,5/11/2021,bluedart,Returned 
20261,16152,4/25/2021,5/7/2021,bluedart,Returned 
20262,12347,4/20/2021,5/4/2021,bluedart,Returned 
20263,10893,4/16/2021,4/28/2021,bluedart,Returned 
20264,10667,3/23/2021,3/30/2021,bluedart,Returned 
20265,11524,3/22/2021,4/1/2021,bluedart,Returned 
20266,5398,3/14/2021,3/27/2021,bluedart,Returned 
20267,8724,2/27/2021,3/6/2021,bluedart,Returned 
20268,9016,2/14/2021,2/21/2021,bluedart,Returned 
20269,15537,11/19/2020,11/30/2020,bluedart,Returned 
20270,16416,10/24/2020,11/3/2020,bluedart,Returned 
20271,13823,9/22/2020,10/4/2020,bluedart,Returned 
20272,5303,9/17/2020,9/28/2020,bluedart,Returned 
20273,19073,9/2/2020,9/16/2020,bluedart,Returned 
20274,8077,8/28/2020,9/4/2020,bluedart,Returned 
20275,18297,8/11/2020,8/21/2020,bluedart,Returned 
20276,9235,8/2/2020,8/9/2020,bluedart,Returned 
20277,10672,7/16/2020,7/27/2020,bluedart,Returned 
20278,9590,6/28/2020,7/7/2020,bluedart,Returned 
20279,5799,6/23/2020,6/30/2020,bluedart,Returned 
20280,6018,6/16/2020,6/28/2020,bluedart,Returned 
20281,6497,6/6/2020,6/19/2020,bluedart,Returned 
20282,807,6/4/2020,6/13/2020,bluedart,Returned 
20283,3237,4/12/2020,4/23/2020,bluedart,Returned 
20284,19919,4/2/2020,4/10/2020,bluedart,Returned 
20285,3293,4/3/2020,4/12/2020,bluedart,Returned 
20286,5605,3/16/2020,3/28/2020,bluedart,Returned 
20287,2426,2/4/2020,2/13/2020,bluedart,Returned 
20288,20982,3/27/2024,4/3/2024,bluedart,Returned 
20289,4938,1/29/2024,2/12/2024,bluedart,Returned 
20290,21486,1/30/2024,2/12/2024,bluedart,Returned 
20291,891,1/25/2024,2/4/2024,bluedart,Returned 
20292,11054,1/17/2024,1/29/2024,bluedart,Returned 
20293,10398,12/18/2023,12/28/2023,bluedart,Returned 
20294,1087,10/28/2023,11/4/2023,bluedart,Returned 
20295,6396,9/18/2023,9/30/2023,bluedart,Returned 
20296,10928,8/28/2023,9/10/2023,bluedart,Returned 
20297,15761,8/26/2023,9/6/2023,bluedart,Returned 
20298,9409,7/3/2023,7/17/2023,bluedart,Returned 
20299,20310,6/19/2023,6/28/2023,bluedart,Returned 
20300,11177,6/8/2023,6/16/2023,bluedart,Returned 
20301,14714,6/3/2023,6/10/2023,bluedart,Returned 
20302,17800,6/2/2023,6/13/2023,bluedart,Returned 
20303,5846,5/31/2023,6/12/2023,bluedart,Returned 
20304,8059,5/24/2023,6/6/2023,bluedart,Returned 
20305,6261,5/5/2023,5/19/2023,bluedart,Returned 
20306,2677,4/21/2023,5/2/2023,bluedart,Returned 
20307,20813,4/22/2023,5/6/2023,bluedart,Returned 
20308,19930,4/2/2023,4/15/2023,bluedart,Returned 
20309,6766,3/22/2023,4/1/2023,bluedart,Returned 
20310,10219,3/7/2023,3/19/2023,bluedart,Returned 
20311,1001,3/9/2023,3/17/2023,bluedart,Returned 
20312,13124,3/3/2023,3/16/2023,bluedart,Returned 
20313,1139,3/1/2023,3/8/2023,bluedart,Returned 
20314,9470,1/21/2023,1/29/2023,bluedart,Returned 
20315,10224,12/14/2022,12/25/2022,bluedart,Returned 
20316,5164,12/12/2022,12/24/2022,bluedart,Returned 
20317,3419,12/6/2022,12/13/2022,bluedart,Returned 
20318,4074,12/6/2022,12/16/2022,bluedart,Returned 
20319,304,11/27/2022,12/4/2022,bluedart,Returned 
20320,5510,10/31/2022,11/14/2022,bluedart,Returned 
20321,8490,10/4/2022,10/17/2022,bluedart,Returned 
20322,18726,9/28/2022,10/11/2022,bluedart,Returned 
20323,2545,8/28/2022,9/9/2022,bluedart,Returned 
20324,11471,8/15/2022,8/24/2022,bluedart,Returned 
20325,13404,7/29/2022,8/10/2022,bluedart,Returned 
20326,4130,7/24/2022,8/7/2022,bluedart,Returned 
20327,20090,7/19/2022,7/28/2022,bluedart,Returned 
20328,18636,6/20/2022,6/27/2022,bluedart,Returned 
20329,1354,6/15/2022,6/24/2022,bluedart,Returned 
20330,20755,6/7/2022,6/14/2022,bluedart,Returned 
20331,4598,5/29/2022,6/5/2022,bluedart,Returned 
20332,6764,5/14/2022,5/22/2022,bluedart,Returned 
20333,16031,4/15/2022,4/25/2022,bluedart,Returned 
20334,16731,4/13/2022,4/20/2022,bluedart,Returned 
20335,10540,4/5/2022,4/13/2022,bluedart,Returned 
20336,7063,2/13/2022,2/20/2022,bluedart,Returned 
20337,7227,1/30/2022,2/13/2022,bluedart,Returned 
20338,8618,1/4/2022,1/11/2022,bluedart,Returned 
20339,6732,1/2/2022,1/12/2022,bluedart,Returned 
20340,7726,12/30/2021,1/10/2022,bluedart,Returned 
20341,17641,12/30/2021,1/10/2022,bluedart,Returned 
20342,9557,12/21/2021,1/3/2022,bluedart,Returned 
20343,8239,12/9/2021,12/23/2021,bluedart,Returned 
20344,8191,12/3/2021,12/16/2021,bluedart,Returned 
20345,4828,11/4/2021,11/11/2021,bluedart,Returned 
20346,14158,10/3/2021,10/15/2021,bluedart,Returned 
20347,11011,9/29/2021,10/11/2021,bluedart,Returned 
20348,14338,9/23/2021,10/6/2021,bluedart,Returned 
20349,11359,9/13/2021,9/27/2021,bluedart,Returned 
20350,4197,7/24/2021,8/6/2021,bluedart,Returned 
20351,7094,7/23/2021,7/30/2021,bluedart,Returned 
20352,13629,6/26/2021,7/7/2021,bluedart,Returned 
20353,9331,6/21/2021,6/30/2021,bluedart,Returned 
20354,14654,6/20/2021,6/29/2021,bluedart,Returned 
20355,16151,6/11/2021,6/20/2021,bluedart,Returned 
20356,3607,5/15/2021,5/27/2021,bluedart,Returned 
20357,9316,5/18/2021,5/31/2021,bluedart,Returned 
20358,10912,5/2/2021,5/12/2021,bluedart,Returned 
20359,14408,4/30/2021,5/9/2021,bluedart,Returned 
20360,3208,4/20/2021,4/27/2021,bluedart,Returned 
20361,180,3/24/2021,4/7/2021,bluedart,Returned 
20362,19826,3/14/2021,3/28/2021,bluedart,Returned 
20363,11979,3/10/2021,3/20/2021,bluedart,Returned 
20364,5839,2/8/2021,2/22/2021,bluedart,Returned 
